name|air_time|succ_transmissions|failed_transmissions|ffp|cot|offset|simulation_run|station_version|mean_channel_access_delay
Test_4_4|75000|50|9|2000|1500|119|4|FloatingFbe|1168232,1200000001
Test_4_5|9000|6|0|2000|1500|345|4|FloatingFbe|9651935,333333334
Test_4_6|1822500|1215|12|2000|1500|271|4|FloatingFbe|49331,451028806579
Test_4_7|28500|19|0|2000|1500|284|4|FloatingFbe|3011243,1578947371
Test_4_8|16869000|11246|322|2000|1500|476|4|FloatingFbe|5335,0358349635417
Test_4_9|1024500|683|71|2000|1500|374|4|FloatingFbe|87771,216691068825
Test_4_10|799500|533|12|2000|1500|58|4|FloatingFbe|112081,91181988743
Test_4_11|862500|575|65|2000|1500|183|4|FloatingFbe|104249,90608695653
Test_4_12|990000|660|80|2000|1500|32|4|FloatingFbe|90775,365151515158
Test_4_13|13285500|8857|301|2000|1500|72|4|FloatingFbe|6774,2837303827482
Test_4_14|0|0|0|2000|1500|296|4|FloatingFbe|60000000
Test_4_15|4734000|3156|1|2000|1500|313|4|FloatingFbe|19010,087135614704
Test_4_16|0|0|0|2000|1500|213|4|FloatingFbe|60000000
Test_5_1|8517500|3407|46|3000|2500|135|5|FloatingFbe|17595,788376871147
Test_5_2|0|0|0|3000|2500|198|5|FloatingFbe|60000000
Test_5_3|0|0|0|3000|2500|209|5|FloatingFbe|60000000
Test_5_4|0|0|0|3000|2500|47|5|FloatingFbe|60000000
Test_5_5|485000|194|5|3000|2500|388|5|FloatingFbe|308875,17525773199
Test_5_6|4730000|1892|36|3000|2500|48|5|FloatingFbe|31707,575581395347
Test_5_7|12170000|4868|4|3000|2500|223|5|FloatingFbe|12321,048685291702
Test_5_8|0|0|0|3000|2500|400|5|FloatingFbe|60000000
Test_5_9|0|0|0|3000|2500|133|5|FloatingFbe|60000000
Test_5_10|2702500|1081|20|3000|2500|318|5|FloatingFbe|55501,192414431083
Test_5_11|0|0|0|3000|2500|259|5|FloatingFbe|60000000
Test_5_12|10000|4|1|3000|2500|306|5|FloatingFbe|8869422,5
Test_5_13|32500|13|1|3000|2500|268|5|FloatingFbe|4327825,9230769239
Test_5_14|0|0|0|3000|2500|104|5|FloatingFbe|60000000
Test_5_15|0|0|0|3000|2500|492|5|FloatingFbe|60000000
Test_5_16|160000|64|4|3000|2500|30|5|FloatingFbe|935620,890625
