simulation_run|channel_efficiency|fairness_index
4|0,98198363333333338|0,50001666708333337
5|0,73198280000000004|0,89926886205028167
6|0,58447821666666666|0,69028680035939372
7|0,91569045000000004|0,80261442399249427
8|0,86616491666666662|0,99890813093450503
9|0,70913493333333333|0,92148840261128351
10|0,55552558333333335|0,69474336115553947
11|0,92187704999999998|0,90181496492697366
12|0,87452828333333343|0,9895033546305706
13|0,5215238333333333|0,70025610047177178
14|0,90456111666666661|0,58520593300306523
15|0,80535456666666672|0,75458704298889734
16|0,90085406666666668|0,52338631609672903
17|0,78663110000000003|0,61653598842496216
18|0,90679516666666671|0,73875932038080283
1|0,98198363333333338|0,50001666708333337
2|0,98197544999999997|0,50000833350694451
3|0,98199181666666668|0,50010001072929666
4|0,98198363333333338|0,50001666708333337
5|0,73306300000000002|0,90070187256728185
6|0,58428181666666668|0,68990668536469424
7|0,91501941666666675|0,80459453147174487
8|0,86601761666666677|0,99888103466986655
9|0,71021513333333341|0,92283196253283462
10|0,55690856666666666|0,69218170910668475
11|0,92258899999999999|0,90168925047465798
12|0,87524023333333334|0,98846200384391814
13|0,51259581666666665|0,68531322758820257
14|0,90406193333333329|0,58474553381968408
15|0,80522363333333336|0,75496250862916203
16|0,90037124999999996|0,52133124563134947
17|0,78759673333333335|0,62254864644892371
18|0,90781808333333336|0,73759757066897536
1|0,98198363333333338|0,50001666708333337
2|0,98197544999999997|0,50000833350694451
3|0,98199181666666668|0,50010834572926011
4|0,98198363333333338|0,50001666708333337
5|0,73252289999999998|0,89993502399463077
6|0,58511651666666664|0,69151357475143915
7|0,91480665000000005|0,80457887314001575
8|0,86582939999999997|0,99891304280164506
9|0,71099254999999995|0,92342893809203586
10|0,55580381666666667|0,69429312176409164
11|0,92177066666666663|0,9031478686987211
12|0,87442189999999997|0,98929263350803809
13|0,51306226666666666|0,67962366207731117
14|0,90425833333333339|0,58656403775663057
15|0,80474900000000005|0,75363100317557996
16|0,90042034999999998|0,52222040891452215
17|0,78663928333333333|0,6141754472870683
18|0,90828453333333337|0,73863249922005092
1|0,98198363333333338|0,50001666708333337
2|0,98197544999999997|0,50000833350694451
3|0,98198363333333338|0,50001666708333337
4|0,98199181666666668|0,50003333461806077
5|0,73267020000000005|0,90003274564831814
6|0,58451094999999997|0,69038995589296759
7|0,91464298333333338|0,80669221640106792
8|0,86600124999999994|0,99889162044085633
9|0,71064885|0,92275396820242217
10|0,55656486666666671|0,69085627132669369
11|0,92122238333333339|0,89844313122546937
12|0,87425005|0,98899853880594124
13|0,51285768333333337|0,68288966172144117
14|0,90472478333333339|0,58529372739895036
15|0,80494540000000003|0,75105454135605942
16|0,90126323333333336|0,5211017081404713
17|0,786582|0,61372825837766365
18|0,90614868333333343|0,73944980583659847
1|0,98198363333333338|0,50001666708333337
2|0,98196726666666667|0,5
3|0,98198363333333338|0,50001666708333337
4|0,98198363333333338|0,50001666708333337
5|0,73229376666666668|0,89989844496950533
6|0,5843391|0,69009674081665529
7|0,91496213333333332|0,80470395219418078
8|0,8658785|0,99883235239007806
9|0,70866848333333343|0,92498906529123326
10|0,55774326666666674|0,6912896928779132
11|0,92206526666666666|0,90254618491271388
12|0,87525660000000005|0,98779152145473326
13|0,51325048333333334|0,68028723488892617
14|0,90289171666666668|0,58640092515090259
15|0,80481446666666667|0,75272224722896142
16|0,90053491666666674|0,52005008708271805
17|0,78909428333333331|0,63663033065846553
18|0,90660695000000002|0,74015737868079667
1|0,98197544999999997|0,50000833350694451
2|0,98196726666666667|0,5
3|0,98198363333333338|0,50001666708333337
4|0,98199181666666668|0,50003333461806077
5|0,73307936666666673|0,9005383812126676
6|0,58473189999999997|0,69075024973311194
7|0,91382465000000002|0,80684120741344922
8|0,86586213333333339|0,99891940388463885
9|0,71004328333333333|0,92255915365131713
10|0,55616388333333344|0,69123306137788632
11|0,92096869999999997|0,89969574906209659
12|0,87403728333333341|0,98883052494658985
13|0,51217028333333336|0,68299434109116997
14|0,90365276666666672|0,58361710972200598
15|0,80435619999999997|0,75208396565162594
16|0,90027305000000002|0,52153013574418583
17|0,78787496666666668|0,6311287168821661
18|0,90757258333333346|0,73872092606340156
1|0,98198363333333338|0,50001666708333337
2|0,98196726666666667|0,5
3|0,98199181666666668|0,50011668100706153
4|0,98199181666666668|0,50003333461806077
5|0,73253108333333328|0,89956543031463132
6|0,58428181666666668|0,69001140299754982
7|0,91330909999999998|0,808490053630326
8|0,86544478333333341|0,99890257098228752
9|0,71069795000000002|0,9225897669278289
10|0,55612296666666672|0,6933835197158611
11|0,92267083333333344|0,90144195007641004
12|0,8744546333333334|0,98888759895093947
13|0,51365146666666672|0,67969165297011103
14|0,90258075000000004|0,58477452504297078
15|0,80438074999999998|0,75296712167958491
16|0,90079678333333346|0,52094105457451623
17|0,78762128333333337|0,62218065327232652
18|0,90691791666666677|0,73852442822900244
